Date,Open,High,Low,Close,Volume,Adj Close
2015-04-20,54.86,54.86,54.86,54.86,000,53.4251
2015-04-17,56.03,56.03,56.03,56.03,000,54.5645
2015-04-16,57.00,57.00,57.00,57.00,000,55.5092
2015-04-15,56.67,56.67,56.67,56.67,000,55.1878
2015-04-14,57.26,57.26,56.99,56.99,000,55.4994
2015-04-13,56.95,56.95,56.95,56.95,000,55.4605
2015-04-10,57.38,57.38,57.38,57.38,000,55.8792
2015-04-09,57.50,58.24,57.50,58.24,800,56.7167
2015-04-08,56.90,56.90,56.90,56.90,000,55.4118
2015-04-07,57.47,57.47,57.47,57.47,000,55.9669
2015-04-06,56.91,56.91,56.91,56.91,000,55.4215
2015-04-03,56.91,56.91,56.91,56.91,000,55.4215
2015-04-02,56.91,56.91,56.91,56.91,000,55.4215
2015-04-01,55.98,55.98,55.98,55.98,000,54.5158
2015-03-31,56.97,56.97,56.97,56.97,000,55.4799
2015-03-30,56.11,57.35,56.11,57.35,1800,55.85
2015-03-27,54.97,55.92,54.97,55.92,000,54.4574
2015-03-26,54.05,54.05,54.05,54.05,000,52.6363
2015-03-25,55.47,55.47,55.47,55.47,000,54.0192
2015-03-24,54.16,54.16,54.16,54.16,000,52.7434
2015-03-23,53.88,54.43,53.88,54.43,1800,53.0064
2015-03-20,53.02,53.02,53.02,53.02,000,51.6333
2015-03-19,51.81,51.81,51.81,51.81,000,50.4549
2015-03-18,52.15,52.15,52.15,52.15,000,50.786
2015-03-17,52.25,52.25,52.25,52.25,000,50.8834
2015-03-16,51.63,51.63,51.63,51.63,000,50.2796
2015-03-13,51.57,51.57,51.57,51.57,000,50.2212
2015-03-12,52.04,52.04,52.04,52.04,000,50.6789
2015-03-11,50.86,50.86,50.86,50.86,000,49.5297
2015-03-10,51.70,51.70,51.70,51.70,000,50.3478
2015-03-09,51.77,51.77,51.77,51.77,000,50.4159
2015-03-06,52.00,52.00,52.00,52.00,000,50.6399
2015-03-05,51.56,51.56,51.56,51.56,000,50.2114
2015-03-04,50.95,50.95,50.95,50.95,000,49.6174
2015-03-03,52.40,52.40,51.51,51.51,100,50.1627
2015-03-02,51.70,51.70,51.70,51.70,000,50.3478
2015-02-27,51.35,51.35,51.35,51.35,000,50.0069
2015-02-26,50.85,50.85,50.85,50.85,000,49.52
2015-02-25,51.85,51.85,51.85,51.85,000,50.4939
2015-02-24,51.53,51.53,51.53,51.53,000,50.1822
2015-02-23,51.45,51.45,51.45,51.45,000,50.1043
2015-02-20,51.09,51.09,51.09,51.09,000,49.7537
2015-02-19,50.69,50.69,50.69,50.69,000,49.3642
2015-02-18,49.46,49.46,49.46,49.46,000,48.1664
2015-02-17,48.69,49.07,48.69,49.07,100,47.7866
2015-02-16,48.27,48.27,48.27,48.27,000,47.0075
2015-02-13,47.23,47.23,47.23,47.23,000,45.9947
2015-02-12,45.91,45.91,45.91,45.91,000,44.7092
2015-02-11,46.02,46.02,46.02,46.02,000,44.8163
2015-02-10,45.665,45.665,45.665,45.665,000,44.4706
2015-02-09,46.885,46.885,46.885,46.885,000,45.6587
2015-02-06,46.595,46.595,46.595,46.595,000,45.3763
2015-02-05,48.355,48.355,48.355,48.355,000,47.0903
2015-02-04,48.55,49.00,48.425,48.425,100,47.1584
2015-02-03,47.07,47.07,47.07,47.07,000,45.8389
2015-02-02,46.225,46.225,46.225,46.225,000,45.016
2015-01-30,47.725,47.725,47.725,47.725,000,46.4767
2015-01-29,46.56,46.56,46.56,46.56,000,45.3422
2015-01-28,49.035,49.035,49.035,49.035,000,47.7525
2015-01-27,49.14,49.14,49.14,49.14,000,47.8547
2015-01-26,48.575,48.575,48.575,48.575,000,47.3045
2015-01-23,49.645,49.855,49.155,49.155,800,47.8693
2015-01-22,48.055,48.055,48.055,48.055,000,46.7981
2015-01-21,47.49,47.49,47.455,47.455,200,46.2138
2015-01-20,46.725,46.725,46.725,46.725,000,45.5029
2015-01-19,46.00,46.00,46.00,46.00,000,44.7969
2015-01-16,45.445,45.445,45.445,45.445,000,44.2564
2015-01-15,45.45,45.45,45.45,45.45,000,44.2612
2015-01-14,45.235,45.235,45.235,45.235,000,44.0519
2015-01-13,45.175,45.175,45.175,45.175,000,43.9934
2015-01-12,44.59,44.59,44.59,44.59,000,43.4237
2015-01-09,46.185,46.185,46.185,46.185,000,44.977
2015-01-08,45.45,45.76,45.45,45.76,100,44.5631
2015-01-07,45.93,45.93,45.93,45.93,000,44.7287
2015-01-06,46.80,46.80,46.80,46.80,000,45.5759
2015-01-05,49.01,49.01,49.01,49.01,000,47.7281
2015-01-02,49.07,49.07,49.07,49.07,000,47.7866
2015-01-01,49.52,49.52,49.52,49.52,000,48.2248
2014-12-31,49.52,49.52,49.52,49.52,000,48.2248
2014-12-30,49.52,49.52,49.52,49.52,000,48.2248
2014-12-29,49.46,49.46,49.46,49.46,000,48.1664
2014-12-26,48.585,48.585,48.585,48.585,000,47.3142
2014-12-25,48.585,48.585,48.585,48.585,000,47.3142
2014-12-24,48.585,48.585,48.585,48.585,000,47.3142
2014-12-23,48.585,48.585,48.585,48.585,000,47.3142
2014-12-22,48.495,48.495,48.495,48.495,000,47.2266
2014-12-19,49.42,49.42,49.42,49.42,000,48.1274
2014-12-18,48.175,48.175,48.175,48.175,000,46.915
2014-12-17,47.145,47.145,47.145,47.145,000,45.9119
2014-12-16,46.31,46.31,46.31,46.31,000,45.0988
2014-12-15,47.855,47.855,47.855,47.855,000,46.6033
2014-12-12,48.605,48.605,48.605,48.605,000,47.3337
2014-12-11,49.085,49.085,49.085,49.085,000,47.8012
2014-12-10,50.52,50.52,50.03,50.03,100,48.7215
2014-12-09,51.11,51.11,51.11,51.11,000,49.7732
2014-12-08,51.73,51.73,51.73,51.73,000,50.377
2014-12-05,50.20,51.90,50.20,51.90,400,50.5425
2014-12-04,51.03,51.40,51.03,51.30,300,49.9582
2014-12-03,50.98,50.98,50.98,50.98,000,49.6466
2014-12-02,50.61,50.61,50.61,50.61,000,49.2863
2014-12-01,50.97,50.97,50.97,50.97,000,49.6369
2014-11-28,51.02,51.02,51.02,51.02,000,49.6856
2014-11-27,50.60,50.60,50.60,50.60,000,49.2765
2014-11-26,51.10,51.10,51.10,51.10,000,49.7635
2014-11-25,50.25,50.25,50.25,50.25,000,48.9357
2014-11-24,49.73,49.73,49.73,49.73,000,48.4293
2014-11-21,47.845,47.845,47.845,47.845,000,46.5936
2014-11-20,48.47,48.47,48.47,48.47,000,47.2023
2014-11-19,48.13,48.13,48.13,48.13,000,46.8712
2014-11-18,47.765,48.58,47.765,48.58,100,47.3094
2014-11-17,46.91,47.765,46.91,47.765,000,46.5157
2014-11-14,47.085,47.085,47.085,47.085,000,45.8535
2014-11-13,46.94,46.94,46.94,46.94,000,45.7123
2014-11-12,47.76,47.76,47.76,47.76,000,46.5108
2014-11-11,48.055,48.055,48.055,48.055,000,46.7981
2014-11-10,48.24,48.24,48.24,48.24,000,46.9783
2014-11-07,49.635,49.635,49.635,49.635,000,48.3368
2014-11-06,49.29,49.29,49.29,49.29,000,48.0008
2014-11-05,48.985,48.985,48.985,48.985,000,47.7038
2014-11-04,49.21,49.21,49.21,49.21,000,47.9229
2014-11-03,50.34,50.34,50.34,50.34,000,49.0233
2014-10-31,50.12,50.12,50.12,50.12,000,48.8091
2014-10-30,48.36,48.36,48.36,48.36,000,47.0951
2014-10-29,49.605,49.605,49.605,49.605,000,48.3076
2014-10-28,49.115,49.115,49.115,49.115,000,47.8304
2014-10-27,49.90,49.90,49.90,49.90,000,48.5949
2014-10-24,48.80,48.80,48.80,48.80,000,47.5236
2014-10-23,47.735,47.735,47.735,47.735,000,46.4865
2014-10-22,48.595,48.595,48.595,48.595,000,47.324
2014-10-21,46.92,46.92,46.92,46.92,000,45.6928
2014-10-20,47.01,47.01,47.01,47.01,000,45.7804
2014-10-17,45.29,45.29,45.29,45.29,000,44.1054
2014-10-16,46.63,46.63,46.63,46.63,000,45.4104
2014-10-15,48.625,48.625,48.625,48.625,000,47.3532
2014-10-14,48.025,48.025,48.025,48.025,000,46.7689
2014-10-13,47.995,47.995,47.995,47.995,000,46.7397
2014-10-10,48.175,48.175,48.175,48.175,000,46.915
2014-10-09,49.785,49.785,49.785,49.785,000,48.4829
2014-10-08,49.445,49.445,49.445,49.445,000,48.1518
2014-10-07,50.71,50.71,50.71,50.71,000,49.3837
2014-10-06,51.32,51.32,51.32,51.32,000,49.9777
2014-10-03,51.00,51.00,51.00,51.00,000,49.6661
2014-10-02,52.07,52.07,52.07,52.07,000,50.7081
2014-10-01,52.23,52.23,52.23,52.23,000,50.8639
2014-09-30,51.81,51.81,51.81,51.81,000,50.4549
2014-09-29,52.61,52.61,52.61,52.61,000,51.234
2014-09-26,52.26,52.26,52.26,52.26,000,50.8931
2014-09-25,53.23,53.23,53.23,53.23,000,51.8378
2014-09-24,52.44,52.44,52.44,52.44,000,51.0684
2014-09-23,53.31,53.31,53.31,53.31,000,51.9157
2014-09-22,54.23,54.23,54.23,54.23,000,52.8116
2014-09-19,54.50,54.50,54.50,54.50,000,53.0745
2014-09-18,53.83,53.83,53.83,53.83,000,52.4221
2014-09-17,53.32,53.32,53.32,53.32,000,51.9254
2014-09-16,53.26,53.26,53.26,53.26,000,51.867
2014-09-15,53.38,53.43,53.38,53.43,500,52.0325
2014-09-12,53.53,53.53,53.53,53.53,000,52.1299
2014-09-11,53.70,53.70,53.70,53.70,000,52.2955
2014-09-10,52.86,52.86,52.86,52.86,000,51.4774
2014-09-09,53.59,53.59,53.59,53.59,000,52.1883
2014-09-08,53.99,53.99,53.99,53.99,000,52.5779
2014-09-05,53.69,53.69,53.69,53.69,000,52.2857
2014-09-04,52.45,52.45,52.45,52.45,000,51.0782
2014-09-03,51.48,51.60,51.48,51.60,100,50.2504
2014-09-02,51.24,51.24,51.24,51.24,000,49.8998
2014-09-01,51.29,51.29,51.29,51.29,000,49.9485
2014-08-29,51.34,51.34,51.34,51.34,000,49.9972
2014-08-28,51.49,51.49,51.49,51.49,000,50.1433
2014-08-27,51.15,51.15,51.15,51.15,000,49.8122
2014-08-26,49.79,49.79,49.79,49.79,000,48.4877
2014-08-25,49.69,49.69,49.69,49.69,000,48.3903
2014-08-22,49.015,49.015,49.015,49.015,000,47.733
2014-08-21,48.42,48.42,48.42,48.42,000,47.1536
2014-08-20,48.615,48.615,48.615,48.615,000,47.3435
2014-08-19,48.70,48.70,48.70,48.70,000,47.4262
2014-08-18,49.145,49.145,49.145,49.145,000,47.8596
2014-08-15,48.52,48.52,48.52,48.52,000,47.251
2014-08-14,48.605,48.605,48.415,48.415,100,47.1487
2014-08-13,48.015,48.015,48.015,48.015,000,46.7592
2014-08-12,47.80,47.80,47.80,47.80,000,46.5498
2014-08-11,48.345,48.345,48.345,48.345,000,47.0805
2014-08-08,47.25,47.25,47.25,47.25,000,46.0142
2014-08-07,48.645,48.645,48.645,48.645,000,47.3727
2014-08-06,49.05,49.05,49.05,49.05,000,47.7671
2014-08-05,50.37,50.37,50.37,50.37,000,49.0526
2014-08-04,49.72,49.72,49.72,49.72,000,48.4196
2014-08-01,49.055,49.055,49.055,49.055,000,47.772
2014-07-31,49.57,49.57,49.57,49.57,000,48.2735
2014-07-30,49.80,49.80,49.80,49.80,000,48.4975
2014-07-29,49.50,49.50,49.50,49.50,000,48.2053
2014-07-28,49.48,49.69,49.48,49.69,100,48.3903
2014-07-25,49.385,49.385,49.385,49.385,000,48.0933
2014-07-24,48.855,48.855,48.855,48.855,000,47.5772
2014-07-23,48.515,48.515,48.515,48.515,000,47.2461
2014-07-22,48.73,48.73,48.73,48.73,000,47.4555
2014-07-21,48.735,48.735,48.735,48.735,000,47.4603
2014-07-18,48.13,48.565,48.13,48.565,100,47.2948
2014-07-17,48.735,49.05,48.735,49.05,000,47.7671
2014-07-16,48.095,48.095,48.095,48.095,000,46.8371
2014-07-15,48.535,48.535,48.535,48.535,000,47.2656
2014-07-14,48.43,48.43,48.43,48.43,000,47.1633
2014-07-11,47.555,47.555,47.555,47.555,000,46.3112
2014-07-10,48.11,48.11,48.11,48.11,000,46.8517
2014-07-09,48.35,48.545,48.35,48.545,000,47.2753
2014-07-08,49.515,49.515,49.515,49.515,000,48.2199
2014-07-07,49.89,49.90,49.89,49.90,000,48.5949
2014-07-04,50.96,50.96,50.44,50.44,000,49.1207
2014-07-03,50.89,50.89,50.89,50.89,000,49.559
2014-07-02,51.30,51.30,51.30,51.30,000,49.9582
2014-07-01,50.90,50.90,50.90,50.90,000,49.5687
2014-06-30,49.60,49.60,49.60,49.60,000,48.3027
2014-06-27,49.20,49.57,49.20,49.57,100,48.2735
2014-06-26,49.64,49.64,49.64,49.64,000,48.3417
2014-06-25,50.00,50.00,50.00,50.00,000,48.6922
2014-06-24,50.85,50.85,50.60,50.60,100,49.2765
2014-06-23,50.94,50.94,50.94,50.94,000,49.6077
2014-06-20,51.95,51.95,51.95,51.95,000,50.5912
2014-06-19,52.21,52.21,52.21,52.21,000,50.8444
2014-06-18,52.16,52.16,52.16,52.16,000,50.7957
2014-06-17,51.63,51.63,51.63,51.63,000,50.2796
2014-06-16,51.95,51.95,51.95,51.95,000,50.5912
2014-06-13,51.20,51.20,51.20,51.20,000,49.8609
2014-06-12,51.28,51.28,51.28,51.28,000,49.9388
2014-06-11,51.86,51.86,51.86,51.86,000,50.5036
2014-06-10,51.96,51.96,51.96,51.96,000,50.601
2014-06-09,51.73,51.73,51.73,51.73,000,50.377
2014-06-06,51.49,51.49,51.49,51.49,000,50.1433
2014-06-05,51.29,51.29,51.29,51.29,000,49.9485
2014-06-04,50.65,50.65,50.65,50.65,000,49.3252
2014-06-03,50.89,50.93,50.89,50.93,800,49.5979
2014-06-02,50.86,50.86,50.37,50.37,100,49.0526
2014-05-30,49.44,49.44,49.44,49.44,000,48.1469
2014-05-29,52.78,52.78,52.78,52.78,000,51.3995
2014-05-28,52.72,52.77,52.72,52.77,100,51.3898
2014-05-27,52.19,52.19,52.19,52.19,000,50.825
2014-05-26,52.13,52.36,52.13,52.36,100,50.9905
2014-05-23,51.47,51.47,51.47,51.47,000,50.1238
2014-05-22,50.92,50.92,50.92,50.92,000,49.5882
